run,alpha,method,accuracies
929,0.7,eb2,0.98
929,0.7,im,0.34
929,0.7,im2,0.34
929,0.7,lp,0.34
929,0.7,lp2,1
929,0.7,sl,0.68
929,0.7,sl2,0.68
928,0.7,wt,0.52
928,0.7,wt2,0.44
928,0.7,l,0.8
928,0.7,l2,0.96
928,0.7,fg,0.52
928,0.7,fg2,0.9
928,0.7,eb,0.28
928,0.7,eb2,0.88
928,0.7,im,0.28
928,0.7,im2,0.28
928,0.7,lp,0.28
928,0.7,lp2,0.28
928,0.7,sl,0.8
928,0.7,sl2,0.8
927,0.7,wt,0.46
927,0.7,wt2,0.48
927,0.7,l,0.68
927,0.7,l2,0.9
927,0.7,fg,0.66
927,0.7,fg2,0.9
927,0.7,eb,0.28
927,0.7,eb2,0.8
927,0.7,im,0.28
927,0.7,im2,0.28
927,0.7,lp,0.28
927,0.7,lp2,0.28
927,0.7,sl,0.68
927,0.7,sl2,0.78
926,0.7,wt,0.66
926,0.7,wt2,0.38
926,0.7,l,0.66
926,0.7,l2,0.72
926,0.7,fg,0.46
926,0.7,fg2,0.68
926,0.7,eb,0.3
926,0.7,eb2,0.82
926,0.7,im,0.3
926,0.7,im2,0.3
926,0.7,lp,0.3
926,0.7,lp2,1
926,0.7,sl,0.66
926,0.7,sl2,0.66
925,0.7,wt,0.54
925,0.7,wt2,0.6
925,0.7,l,0.82
925,0.7,l2,1
925,0.7,fg,0.8
925,0.7,fg2,0.94
925,0.7,eb,0.26
925,0.7,eb2,0.98
925,0.7,im,0.26
925,0.7,im2,0.26
925,0.7,lp,0.26
925,0.7,lp2,1
925,0.7,sl,0.78
