run,alpha,method,accuracies
915,0,sl,NaN
915,0,sl2,NaN
914,0,wt,1
914,0,wt2,1
914,0,l,1
914,0,l2,1
914,0,fg,1
914,0,fg2,1
914,0,eb,1
914,0,eb2,1
914,0,im,1
914,0,im2,1
914,0,lp,1
914,0,lp2,1
914,0,sl,NaN
914,0,sl2,NaN
913,0,wt,1
913,0,wt2,1
913,0,l,1
913,0,l2,1
913,0,fg,1
913,0,fg2,1
913,0,eb,1
913,0,eb2,1
913,0,im,1
913,0,im2,1
913,0,lp,1
913,0,lp2,1
913,0,sl,NaN
913,0,sl2,NaN
912,0,wt,1
912,0,wt2,1
912,0,l,1
912,0,l2,1
912,0,fg,1
912,0,fg2,1
912,0,eb,1
912,0,eb2,1
912,0,im,1
912,0,im2,1
912,0,lp,1
912,0,lp2,1
912,0,sl,NaN
912,0,sl2,NaN
911,0,wt,1
911,0,wt2,1
911,0,l,1
911,0,l2,1
911,0,fg,1
911,0,fg2,1
911,0,eb,1
911,0,eb2,1
911,0,im,1
911,0,im2,1
911,0,lp,1
911,0,lp2,1
911,0,sl,NaN
911,0,sl2,NaN
910,0,wt,1
910,0,wt2,1
910,0,l,1
910,0,l2,1
910,0,fg,1
910,0,fg2,1
910,0,eb,1
910,0,eb2,1
910,0,im,1
910,0,im2,1
910,0,lp,1
910,0,lp2,1
910,0,sl,NaN
910,0,sl2,NaN
909,0,wt,1
909,0,wt2,1
909,0,l,1
909,0,l2,1
909,0,fg,1
909,0,fg2,1
909,0,eb,1
909,0,eb2,1
909,0,im,1
909,0,im2,1
909,0,lp,1
909,0,lp2,1
909,0,sl,NaN
909,0,sl2,NaN
908,0,wt,1
908,0,wt2,1
908,0,l,1
908,0,l2,1
908,0,fg,1
908,0,fg2,1
908,0,eb,1
908,0,eb2,1
908,0,im,1
908,0,im2,1
908,0,lp,1
908,0,lp2,1
908,0,sl,NaN
908,0,sl2,NaN
907,0,wt,1
907,0,wt2,1
907,0,l,1
907,0,l2,1
907,0,fg,1
907,0,fg2,1
907,0,eb,1
907,0,eb2,1
907,0,im,1
907,0,im2,1
907,0,lp,1
907,0,lp2,1
907,0,sl,NaN
907,0,sl2,NaN
906,0,wt,1
906,0,wt2,1
906,0,l,1
906,0,l2,1
906,0,fg,1
906,0,fg2,1
906,0,eb,1
906,0,eb2,1
906,0,im,1
906,0,im2,1
906,0,lp,1
906,0,lp2,1
906,0,sl,NaN
906,0,sl2,NaN
905,0,wt,1
905,0,wt2,1
905,0,l,1
905,0,l2,1
905,0,fg,1
905,0,fg2,1
905,0,eb,1
905,0,eb2,1
905,0,im,1
905,0,im2,1
905,0,lp,1
905,0,lp2,1
905,0,sl,NaN
905,0,sl2,NaN
904,0,wt,1
904,0,wt2,1
904,0,l,1
904,0,l2,1
904,0,fg,1
904,0,fg2,1
904,0,eb,1
904,0,eb2,1
904,0,im,1
904,0,im2,1
904,0,lp,1
904,0,lp2,1
904,0,sl,NaN
904,0,sl2,NaN
903,0,wt,1
903,0,wt2,1
903,0,l,1
903,0,l2,1
903,0,fg,1
903,0,fg2,1
903,0,eb,1
903,0,eb2,1
903,0,im,1
903,0,im2,1
903,0,lp,1
903,0,lp2,1
903,0,sl,NaN
903,0,sl2,NaN
902,0,wt,1
902,0,wt2,1
902,0,l,1
902,0,l2,1
902,0,fg,1
902,0,fg2,1
902,0,eb,1
902,0,eb2,1
902,0,im,1
902,0,im2,1
902,0,lp,1
902,0,lp2,1
902,0,sl,NaN
902,0,sl2,NaN
901,0,wt,1
901,0,wt2,1
901,0,l,1
901,0,l2,1
901,0,fg,1
901,0,fg2,1
901,0,eb,1
901,0,eb2,1
901,0,im,1
901,0,im2,1
901,0,lp,1
901,0,lp2,1
901,0,sl,NaN
901,0,sl2,NaN
900,0,wt,1
900,0,wt2,1
900,0,l,1
900,0,l2,1
900,0,fg,1
900,0,fg2,1
900,0,eb,1
900,0,eb2,1
900,0,im,1
900,0,im2,1
900,0,lp,1
900,0,lp2,1
900,0,sl,NaN
900,0,sl2,NaN
899,0,wt,1
899,0,wt2,1
899,0,l,1
899,0,l2,1
899,0,fg,1
899,0,fg2,1
899,0,eb,1
899,0,eb2,1
899,0,im,1
899,0,im2,1
899,0,lp,1
899,0,lp2,1
899,0,sl,NaN
899,0,sl2,NaN
898,0,wt,1
898,0,wt2,1
898,0,l,1
898,0,l2,1
898,0,fg,1
898,0,fg2,1
898,0,eb,1
898,0,eb2,1
898,0,im,1
898,0,im2,1
898,0,lp,1
898,0,lp2,1
898,0,sl,NaN
898,0,sl2,NaN
897,0,wt,1
897,0,wt2,1
897,0,l,1
897,0,l2,1
897,0,fg,1
897,0,fg2,1
897,0,eb,1
897,0,eb2,1
897,0,im,1
897,0,im2,1
897,0,lp,1
897,0,lp2,1
897,0,sl,NaN
897,0,sl2,NaN
896,0,wt,1
896,0,wt2,1
896,0,l,1
896,0,l2,1
896,0,fg,1
896,0,fg2,1
