run,alpha,method,accuracies,c_count
64,0.30000000000000004,im,0.28,1
64,0.30000000000000004,im2,0.28,1
64,0.30000000000000004,lp,1,5
64,0.30000000000000004,lp2,0.54,3
64,0.30000000000000004,sl,1,5
64,0.30000000000000004,sl2,1,5
63,0.30000000000000004,wt,1,5
63,0.30000000000000004,wt2,1,5
63,0.30000000000000004,l,1,5
63,0.30000000000000004,l2,1,5
63,0.30000000000000004,fg,1,5
63,0.30000000000000004,fg2,1,5
63,0.30000000000000004,eb,0.4,12
63,0.30000000000000004,eb2,0.8,30
63,0.30000000000000004,im,1,5
63,0.30000000000000004,im2,1,5
63,0.30000000000000004,lp,1,5
63,0.30000000000000004,lp2,0.84,4
63,0.30000000000000004,sl,1,6
63,0.30000000000000004,sl2,1,5
62,0.30000000000000004,wt,1,5
62,0.30000000000000004,wt2,1,5
62,0.30000000000000004,l,1,5
62,0.30000000000000004,l2,1,5
62,0.30000000000000004,fg,1,5
62,0.30000000000000004,fg2,1,5
62,0.30000000000000004,eb,0.58,22
62,0.30000000000000004,eb2,0.8,34
62,0.30000000000000004,im,1,5
62,0.30000000000000004,im2,1,5
62,0.30000000000000004,lp,1,5
62,0.30000000000000004,lp2,0.64,3
62,0.30000000000000004,sl,1,6
62,0.30000000000000004,sl2,1,5
61,0.30000000000000004,wt,1,5
61,0.30000000000000004,wt2,1,5
61,0.30000000000000004,l,1,5
61,0.30000000000000004,l2,1,5
61,0.30000000000000004,fg,1,5
61,0.30000000000000004,fg2,1,5
61,0.30000000000000004,eb,0.28,1
61,0.30000000000000004,eb2,0.76,34
61,0.30000000000000004,im,1,5
61,0.30000000000000004,im2,1,5
61,0.30000000000000004,lp,1,5
61,0.30000000000000004,lp2,0.42,2
61,0.30000000000000004,sl,1,5
61,0.30000000000000004,sl2,1,5
60,0.30000000000000004,wt,1,5
60,0.30000000000000004,wt2,1,5
60,0.30000000000000004,l,1,5
60,0.30000000000000004,l2,1,5
60,0.30000000000000004,fg,1,5
60,0.30000000000000004,fg2,1,5
60,0.30000000000000004,eb,0.24,1
60,0.30000000000000004,eb2,1,50
60,0.30000000000000004,im,1,5
60,0.30000000000000004,im2,1,5
60,0.30000000000000004,lp,1,5
60,0.30000000000000004,lp2,1,5
60,0.30000000000000004,sl,1,5
60,0.30000000000000004,sl2,1,6
59,0.30000000000000004,wt,1,5
59,0.30000000000000004,wt2,1,5
59,0.30000000000000004,l,1,5
59,0.30000000000000004,l2,1,5
59,0.30000000000000004,fg,1,5
59,0.30000000000000004,fg2,1,5
59,0.30000000000000004,eb,0.52,15
59,0.30000000000000004,eb2,0.68,29
59,0.30000000000000004,im,1,5
59,0.30000000000000004,im2,1,5
59,0.30000000000000004,lp,0.72,4
59,0.30000000000000004,lp2,0.72,4
59,0.30000000000000004,sl,1,5
59,0.30000000000000004,sl2,1,5
58,0.30000000000000004,wt,1,5
58,0.30000000000000004,wt2,1,5
58,0.30000000000000004,l,1,5
58,0.30000000000000004,l2,1,5
58,0.30000000000000004,fg,1,5
58,0.30000000000000004,fg2,1,5
58,0.30000000000000004,eb,0.62,23
58,0.30000000000000004,eb2,0.7,28
58,0.30000000000000004,im,1,5
58,0.30000000000000004,im2,1,5
58,0.30000000000000004,lp,1,5
58,0.30000000000000004,lp2,1,5
58,0.30000000000000004,sl,1,6
58,0.30000000000000004,sl2,1,5
57,0.30000000000000004,wt,1,5
57,0.30000000000000004,wt2,1,5
57,0.30000000000000004,l,1,5
57,0.30000000000000004,l2,1,5
57,0.30000000000000004,fg,1,5
57,0.30000000000000004,fg2,1,5
57,0.30000000000000004,eb,0.74,25
57,0.30000000000000004,eb2,0.74,25
57,0.30000000000000004,im,0.28,1
57,0.30000000000000004,im2,0.28,1
57,0.30000000000000004,lp,0.98,5
57,0.30000000000000004,lp2,0.8,4
57,0.30000000000000004,sl,1,5
57,0.30000000000000004,sl2,1,5
56,0.30000000000000004,wt,1,5
56,0.30000000000000004,wt2,1,5
56,0.30000000000000004,l,1,5
56,0.30000000000000004,l2,1,5
56,0.30000000000000004,fg,1,5
56,0.30000000000000004,fg2,1,5
